,property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
1735,house,independent,sector 26,5.8,12838.0,4518.0,Plot area 502(419.74 sq.m.),4.0,4.0,3+,4.0,,Old Property,,4518.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1129.5
1736,flat,mapsko royale ville,sector 82,0.97,5419.0,1790.0,Super Built up area 1790(166.3 sq.m.),3.0,4.0,2,16.0,North-West,Relatively New,1790.0,,,0.0,1.0,0.0,0.0,0.0,0.0,95.0,596.6666666666666
1737,flat,antriksh heights,sector 84,0.54,4459.0,1211.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,3+,17.0,North-West,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,81.0,605.5
1738,house,unitech uniworld resorts,sector 33,11.75,23240.0,5056.0,Plot area 502(419.74 sq.m.),5.0,7.0,3+,3.0,East,Relatively New,,502.0,,0.0,1.0,0.0,0.0,0.0,0.0,80.0,1011.2
1739,flat,puri emerald bay,sector 104,2.45,10000.0,2450.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1840 sq.ft. (170.94 sq.m.),3.0,4.0,3+,14.0,South,Relatively New,2450.0,,1840.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,816.6666666666666
1740,flat,aipl club residences,sector 70a,0.85,9140.0,930.0,Super Built up area 930(86.4 sq.m.),2.0,2.0,2,5.0,South-East,Relatively New,930.0,,,0.0,0.0,0.0,0.0,0.0,1.0,45.0,465.0
1741,flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,3150.0,Carpet area: 350 (292.64 sq.m.),4.0,4.0,3+,3.0,North,New Property,,,350.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,787.5
1742,flat,rof ananda,sector 95,0.36,5660.0,636.0,Carpet area: 645 (59.92 sq.m.),2.0,2.0,2,10.0,East,New Property,,,645.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,318.0
1743,flat,dlf the ultima,sector 81,2.25,10755.0,2092.0,Super Built up area 2092(194.35 sq.m.)Built Up area: 2090 sq.ft. (194.17 sq.m.)Carpet area: 2087 sq.ft. (193.89 sq.m.),3.0,4.0,3+,11.0,West,Relatively New,2092.0,2090.0,2087.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,697.3333333333334
1744,flat,ramsons kshitij,sector 95,0.35,5495.0,637.0,Built Up area: 637 (59.18 sq.m.),2.0,2.0,0,5.0,,Undefined,,637.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.5
1745,house,independent,sector 105,0.5,5556.0,900.0,Built Up area: 100 (9.29 sq.m.),2.0,2.0,0,1.0,,Undefined,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
1746,flat,shree vardhman flora,sector 90,1.0,5128.0,1950.0,Super Built up area 1950(181.16 sq.m.),3.0,4.0,3,8.0,North-East,New Property,1950.0,,,0.0,1.0,0.0,0.0,0.0,0.0,95.0,650.0
1747,flat,ss the leaf,sector 85,1.17,7002.0,1671.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1660 sq.ft. (154.22 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),2.0,2.0,3,11.0,East,Relatively New,1671.0,1660.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,835.5
1748,house,independent,sector 36,0.75,6938.0,1081.0,Built Up area: 1081 (100.43 sq.m.),3.0,1.0,0,1.0,,Undefined,,1081.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.3333333333333
1749,flat,sare petioles,sector 92,1.3,6373.0,2040.0,Built Up area: 2040 (189.52 sq.m.),4.0,4.0,0,7.0,,Undefined,,2040.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0
1750,house,independent,sector 23,5.5,21825.0,2520.0,Plot area 280(234.12 sq.m.),8.0,8.0,2,3.0,East,Moderately Old,,2520.0,,1.0,1.0,0.0,1.0,0.0,1.0,76.0,315.0
1751,flat,godrej nature plus,sector 33,1.75,8768.0,1996.0,Built Up area: 1996 (185.43 sq.m.),3.0,3.0,0,2.0,,Undefined,,1996.0,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,665.3333333333334
1752,flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,1350.0,Carpet area: 1350 (125.42 sq.m.),3.0,3.0,1,2.0,North,Under Construction,,,1350.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,450.0
1753,house,dlf city plots,sector 26,16.0,37780.0,4235.0,Plot area 500(418.06 sq.m.),4.0,4.0,3,1.0,,Relatively New,,500.0,,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1058.75
1754,house,house number b-34,sector 5,0.8,8889.0,900.0,Plot area 900(83.61 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,1,1.0,,Old Property,,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
1755,flat,vatika lifestyle homes,sector 83,1.15,8214.0,1400.0,Super Built up area 1832(170.2 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,1,7.0,South-West,Moderately Old,1832.0,,1400.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,466.6666666666667
1756,flat,imperia the esfera,sector 37c,0.99,5500.0,1800.0,Super Built up area 1815(168.62 sq.m.),3.0,3.0,1,10.0,North-East,New Property,1815.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,600.0
1757,flat,hero homes,sector 104,1.75,10361.0,1689.0,Super Built up area 1689(156.91 sq.m.),3.0,3.0,3,2.0,,Under Construction,1689.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,563.0
1758,house,independent,sector 28,11.75,41315.0,2844.0,Plot area 316(264.22 sq.m.),4.0,5.0,3+,4.0,East,Relatively New,,2844.0,,1.0,1.0,1.0,0.0,0.0,1.0,54.0,711.0
1759,flat,dlf new town heights,sector 90,1.75,5721.0,3059.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,17.0,South,Relatively New,2727.0,,,0.0,1.0,0.0,1.0,0.0,0.0,88.0,764.75
1760,flat,signature global solera 2,sector 107,0.37,6679.0,554.0,Carpet area: 553.85 (51.45 sq.m.),2.0,2.0,2,9.0,,New Property,,,553.802655,0.0,0.0,0.0,0.0,0.0,0.0,23.0,277.0
1761,house,huda housing board colony,sector 31,4.6,31507.0,1460.0,Plot area 1460(135.64 sq.m.),2.0,4.0,3+,3.0,East,Old Property,,1460.0,,0.0,0.0,0.0,0.0,1.0,0.0,8.0,730.0
1762,flat,mapsko casa bella,sector 82,3.0,6134.0,4891.0,Super Built up area 4890(454.3 sq.m.),4.0,6.0,3+,25.0,West,Relatively New,4890.0,,,0.0,1.0,0.0,1.0,0.0,1.0,119.0,1222.75
1763,flat,mapsko mount ville,sector 79,1.2,8054.0,1490.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 1163.91 sq.ft. (108.13 sq.m.),3.0,3.0,3,9.0,South,Relatively New,1490.0,,1163.91,1.0,0.0,0.0,0.0,0.0,1.0,104.0,496.6666666666667
1764,flat,tata primanti,sector 72,4.1,13726.0,2987.0,Super Built up area 2550(236.9 sq.m.),3.0,3.0,3,8.0,,Moderately Old,2550.0,,,0.0,1.0,0.0,0.0,0.0,0.0,38.0,995.6666666666666
1765,house,indiabulls centrum park,sector 103,3.25,8125.0,4000.0,Plot area 4000(371.61 sq.m.),4.0,3.0,3+,20.0,,Under Construction,,4000.0,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1000.0
1766,flat,ashiana anmol,sector 33,1.1,8627.0,1275.0,Built Up area: 1275 (118.45 sq.m.)Carpet area: 795 sq.ft. (73.86 sq.m.),2.0,2.0,2,4.0,North-East,Undefined,,1275.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5
1767,house,rattan garden,sector 7,1.3,13499.0,963.0,Built Up area: 963 (89.47 sq.m.),2.0,3.0,2,3.0,,Old Property,,963.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.5
1768,flat,imperia the esfera,sector 37c,0.95,5702.0,1666.0,Built Up area: 1578 (146.6 sq.m.),2.0,2.0,0,17.0,,Under Construction,,1578.0,,0.0,1.0,0.0,0.0,0.0,0.0,66.0,833.0
1769,house,independent,sector 7,1.16,11694.0,992.0,Plot area 992(92.16 sq.m.)Carpet area: 992 sq.ft. (92.16 sq.m.),2.0,4.0,2,3.0,North-East,Moderately Old,,,992.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,496.0
1770,flat,antriksh heights,sector 84,0.88,4822.0,1825.0,Super Built up area 1825(169.55 sq.m.),3.0,3.0,3,16.0,,Relatively New,1825.0,,,0.0,0.0,0.0,1.0,0.0,0.0,67.0,608.3333333333334
1771,house,independent,sector 3,0.9,8929.0,1008.0,Built Up area: 112 (10.41 sq.m.),3.0,3.0,0,2.0,,Undefined,,112.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0
1772,house,independent,sector 45,17.0,37778.0,4500.0,Plot area 4500(418.06 sq.m.),5.0,8.0,3+,3.0,North-East,Relatively New,,4500.0,,1.0,1.0,1.0,1.0,0.0,2.0,152.0,900.0
1773,flat,today callidora,sector 73,0.9,5549.0,1622.0,Built Up area: 1622 (150.69 sq.m.),3.0,3.0,3,3.0,East,Under Construction,,1622.0,,0.0,1.0,0.0,0.0,0.0,0.0,63.0,540.6666666666666
1774,flat,m3m skywalk,sector 74,1.5,10714.0,1400.0,Carpet area: 1400 (130.06 sq.m.),2.0,2.0,1,8.0,,New Property,,,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,700.0
1775,flat,pareena laxmi apartments,sector 99a,0.32,6107.0,524.0,Super Built up area 524(48.68 sq.m.)Carpet area: 424.8 sq.ft. (39.47 sq.m.),2.0,2.0,2,2.0,,New Property,524.0,,424.8,0.0,0.0,0.0,0.0,0.0,0.0,50.0,262.0
1776,flat,m3m heights,sector 65,2.78,15200.0,1829.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,44.0,,Undefined,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,609.6666666666666
1777,flat,godrej nature plus,sector 33,1.62,13978.0,1159.0,Built Up area: 129.42 Carpet area: 107.7 sq.m.,3.0,4.0,3+,3.0,North,New Property,,129.42,107.7,0.0,1.0,0.0,0.0,0.0,0.0,100.0,386.3333333333333
1778,flat,smart world gems,sector 89,0.9,8145.0,1105.0,Built Up area: 1105 (102.66 sq.m.),2.0,2.0,2,1.0,,Undefined,,1105.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,552.5
1779,flat,ss the leaf,sector 85,1.93,8075.0,2390.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2390 sq.ft. (222.04 sq.m.),3.0,4.0,3,7.0,North-East,Relatively New,2408.0,2400.0,2390.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,796.6666666666666
1780,flat,breez global heights,sohna road,0.46,6479.0,710.0,Carpet area: 710 (65.96 sq.m.),2.0,2.0,2,6.0,East,Relatively New,,,710.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,355.0
1781,flat,signature global city 92,sector 92,0.99,9074.0,1091.0,Built Up area: 1091 (101.36 sq.m.),3.0,2.0,3,1.0,,Under Construction,,1091.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,363.6666666666667
1782,flat,m3m merlin,sector 67,2.8,13679.0,2047.0,Super Built up area 2047(190.17 sq.m.)Carpet area: 1880 sq.ft. (174.66 sq.m.),3.0,3.0,3,5.0,North-East,Moderately Old,2047.0,,1880.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,682.3333333333334
1783,flat,apex our homes,sector 37c,0.35,3784.0,925.0,Super Built up area 925(85.94 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,1,7.0,East,Relatively New,925.0,850.0,800.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,462.5
1784,house,ansal sushant residency,sector 57,4.6,17037.0,2700.0,Plot area 300(250.84 sq.m.),6.0,6.0,3,3.0,East,Old Property,,2700.0,,1.0,1.0,1.0,1.0,0.0,2.0,102.0,450.0
1785,flat,tulip ivory,sector 70,2.35,9792.0,2400.0,Carpet area: 2400 (222.97 sq.m.),4.0,4.0,3+,8.0,West,Moderately Old,,,2400.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,600.0
1786,flat,signature global park,sohna road,0.65,7295.0,891.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 520 sq.ft. (48.31 sq.m.),2.0,2.0,3,1.0,,New Property,,822.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,445.5
1787,house,independent,sector 50,10.56,32593.0,3240.0,Plot area 360(301.01 sq.m.),5.0,5.0,3,3.0,,Moderately Old,,3240.0,,0.0,1.0,0.0,0.0,0.0,0.0,20.0,648.0
1788,flat,signature global solera,sector 107,0.4,6645.0,602.0,Super Built up area 602(55.93 sq.m.)Carpet area: 548 sq.ft. (50.91 sq.m.),2.0,2.0,1,7.0,,Relatively New,602.0,,548.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,301.0
1789,flat,raheja teachers apartments,sector 31,1.2,7273.0,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,2.0,2,1.0,East,Moderately Old,1650.0,1450.0,1150.0,0.0,0.0,0.0,0.0,1.0,2.0,105.0,550.0
1790,flat,la vida by tata housing,sector 113,2.4,10825.0,2217.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1940 sq.ft. (180.23 sq.m.)Carpet area: 1730 sq.ft. (160.72 sq.m.),3.0,4.0,3+,5.0,North-East,Relatively New,2217.0,1940.0,1730.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,739.0
1791,house,independent,sector 13,2.25,6944.0,3240.0,Carpet area: 360 (301.01 sq.m.),10.0,10.0,2,1.0,East,Undefined,,,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
1792,flat,sbtl caladium,sector 109,1.7,6680.0,2545.0,Super Built up area 2545(236.44 sq.m.),3.0,3.0,3+,9.0,North-East,Relatively New,2545.0,,,0.0,1.0,0.0,0.0,0.0,0.0,159.0,848.3333333333334
1793,flat,ambience creacions,sector 22,4.78,15469.0,3090.0,Super Built up area 3090(287.07 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2250 sq.ft. (209.03 sq.m.),3.0,4.0,3,7.0,West,Relatively New,3090.0,2500.0,2250.0,0.0,1.0,0.0,0.0,1.0,2.0,111.0,1030.0
1794,flat,ild greens,sector 37c,1.0,4320.0,2315.0,Super Built up area 1875(174.19 sq.m.),3.0,3.0,3+,5.0,North,Under Construction,1875.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,771.6666666666666
1795,flat,ireo victory valley,sector 67,3.05,16267.0,1875.0,Super Built up area 2385(221.57 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1875 sq.ft. (174.19 sq.m.),3.0,4.0,2,35.0,South-West,Relatively New,2385.0,2200.0,1875.0,1.0,1.0,0.0,0.0,0.0,1.0,165.0,625.0
1796,flat,ss the leaf,sector 85,1.18,10094.0,1169.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1169 sq.ft. (108.6 sq.m.),2.0,3.0,3,12.0,North,Relatively New,1671.0,1420.0,1169.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0,584.5
1798,flat,ireo skyon,sector 60,3.05,12788.0,2385.0,Super Built up area 2385(221.57 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,3.0,3,9.0,South-East,Relatively New,2385.0,2300.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,795.0
1799,house,unitech uniworld resorts,sector 33,8.5,17820.0,4770.0,Plot area 530(443.15 sq.m.),5.0,5.0,3+,3.0,North,New Property,,4770.0,,1.0,1.0,1.0,1.0,0.0,1.0,145.0,954.0
1800,flat,umang winter hills,sector 77,0.92,5049.0,1822.0,Super Built up area 1822(169.27 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,17.0,North-East,Relatively New,1822.0,,1400.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,607.3333333333334
1801,flat,adani brahma samsara vilasa,sector 63,3.25,29545.0,1100.0,Built Up area: 2700 (250.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3,4.0,North-East,New Property,,2700.0,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,366.6666666666667
1802,flat,bestech park view sanskruti,sector 92,1.55,7568.0,2048.0,Super Built up area 1995(185.34 sq.m.),3.0,4.0,3,16.0,South,Relatively New,1995.0,,,0.0,1.0,0.0,0.0,0.0,1.0,60.0,682.6666666666666
1803,flat,m3m capital,sector 113,1.83,13969.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2.0,2.0,0,7.0,,Undefined,,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0,68.0,655.0
1804,flat,puri emerald bay,sector 104,2.65,15006.0,1766.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1765.73 sq.ft. (164.04 sq.m.),3.0,4.0,3,15.0,North-East,Relatively New,2450.0,,1765.73,0.0,1.0,0.0,0.0,0.0,1.0,174.0,588.6666666666666
1805,flat,ats triumph,sector 104,2.65,8413.0,3150.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 2650 sq.ft. (246.19 sq.m.),4.0,4.0,3+,14.0,East,Relatively New,3150.0,,2650.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,787.5
1806,flat,ireo victory valley,sector 67,4.5,14098.0,3192.0,Super Built up area 3192(296.55 sq.m.)Built Up area: 3160 sq.ft. (293.57 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),4.0,4.0,3+,0.0,North,Relatively New,3192.0,3160.0,3000.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,798.0
1807,flat,tulip monsella,sector 53,7.4,33199.0,2229.0,Carpet area: 2229 (207.08 sq.m.),4.0,4.0,3,21.0,,Under Construction,,,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,557.25
1809,flat,ansal api esencia,sector 67,1.0,6435.0,1554.0,Super Built up area 1554(144.37 sq.m.),3.0,3.0,3+,2.0,,Moderately Old,1554.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,518.0
1810,flat,emaar mgf emerald floors premier,sector 65,2.9,14684.0,1975.0,Carpet area: 1975 (183.48 sq.m.),4.0,4.0,0,0.0,North,Relatively New,,,1975.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,493.75
1811,flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,1650.0,,,1.0,1.0,0.0,0.0,0.0,1.0,159.0,550.0
1812,flat,jammu and kashmir bank employees cghs,sector 9a,0.95,6129.0,1550.0,Super Built up area 1550(144 sq.m.),3.0,3.0,2,5.0,West,Moderately Old,1550.0,,,0.0,0.0,0.0,0.0,1.0,0.0,30.0,516.6666666666666
1813,flat,la vida by tata housing,sector 113,2.78,11347.0,2450.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2599 sq.ft. (241.46 sq.m.)Carpet area: 2450 sq.ft. (227.61 sq.m.),3.0,3.0,3,3.0,North,New Property,2690.0,2599.0,2450.0,1.0,1.0,0.0,0.0,0.0,0.0,174.0,816.6666666666666
1814,flat,vatika sovereign park,sector 99,3.25,9673.0,3360.0,Super Built up area 3360(312.15 sq.m.),4.0,4.0,3+,2.0,,New Property,3360.0,,,0.0,1.0,0.0,0.0,0.0,0.0,123.0,840.0
1815,flat,ireo victory valley,sector 67,3.49,12998.0,2685.0,Carpet area: 2452 (227.8 sq.m.),3.0,3.0,3,19.0,South-East,Relatively New,,,2452.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,895.0
1816,flat,shree vardhman victoria,sector 70,1.8,9231.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,4.0,3,2.0,South-West,New Property,1950.0,,1161.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,650.0
1817,house,independent,sohna road,1.5,14245.0,1053.0,Plot area 117(97.83 sq.m.),2.0,3.0,2,1.0,North,New Property,,1053.0,,1.0,0.0,0.0,1.0,0.0,1.0,69.0,526.5
1818,house,independent,sector 14,4.15,18444.0,2250.0,Plot area 250(209.03 sq.m.),5.0,4.0,2,2.0,North-West,Old Property,,2250.0,,0.0,0.0,0.0,0.0,0.0,1.0,51.0,450.0
1819,flat,m3m sierra 68,sector 68,1.25,10246.0,1220.0,Super Built up area 1220(113.34 sq.m.)Carpet area: 694 sq.ft. (64.47 sq.m.),2.0,2.0,3,4.0,,New Property,1220.0,,694.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,610.0
1820,house,independent,sector 43,5.5,19298.0,2850.0,Plot area 215(179.77 sq.m.)Built Up area: 2850 sq.yards (2382.96 sq.m.)Carpet area: 2250 sq.yards (1881.29 sq.m.),8.0,7.0,3+,3.0,East,Moderately Old,,2850.0,2250.0,1.0,1.0,0.0,1.0,1.0,1.0,123.0,356.25
1821,house,independent,sector 67,3.0,11905.0,2520.0,Carpet area: 2520 (234.12 sq.m.),4.0,4.0,0,3.0,North-East,Undefined,,,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0
1822,flat,microtek greenburg,sector 86,1.65,8707.0,1895.0,Super Built up area 1895(176.05 sq.m.),3.0,4.0,3,8.0,North-West,Relatively New,1895.0,,,0.0,1.0,0.0,0.0,0.0,0.0,124.0,631.6666666666666
1823,house,independent,sector 7,2.0,11111.0,1800.0,Plot area 200(167.23 sq.m.),2.0,2.0,1,2.0,,Relatively New,,1800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
1824,house,independent,sector 9,3.2,13519.0,2367.0,Plot area 263(219.9 sq.m.),3.0,3.0,2,1.0,East,Old Property,,2367.0,,0.0,0.0,0.0,0.0,0.0,1.0,36.0,789.0
1825,house,independent,sector 5,3.75,11029.0,3400.0,Built Up area: 3400 (315.87 sq.m.)Carpet area: 1836 sq.ft. (170.57 sq.m.),5.0,5.0,3+,3.0,,Undefined,,3400.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0
1826,flat,la vida by tata housing,sector 113,2.48,14091.0,1760.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1980 sq.ft. (183.95 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3.0,3.0,3+,8.0,,New Property,2217.0,1980.0,1760.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,586.6666666666666
1827,flat,vipul belmonte,sector 53,6.5,21922.0,2965.0,Super Built up area 2965(275.46 sq.m.),3.0,4.0,3+,0.0,,Old Property,2965.0,,,1.0,0.0,0.0,0.0,1.0,0.0,72.0,988.3333333333334
1828,flat,signature global solera,sector 107,0.36,5980.0,602.0,Super Built up area 602(55.93 sq.m.)Built Up area: 598 sq.ft. (55.56 sq.m.)Carpet area: 546 sq.ft. (50.73 sq.m.),2.0,2.0,1,7.0,North-West,Relatively New,602.0,598.0,546.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,301.0
1829,flat,maa bhagwati residency,sector 7,0.45,5000.0,900.0,Carpet area: 900 (83.61 sq.m.),2.0,2.0,1,4.0,West,Relatively New,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,450.0
1830,house,independent,sector 23,5.5,13095.0,4200.0,Plot area 4200(390.19 sq.m.),9.0,9.0,3+,3.0,South,Moderately Old,,4200.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,466.6666666666667
1831,flat,krrish provence estate,gwal pahari,5.5,9483.0,5800.0,Super Built up area 5800(538.84 sq.m.),4.0,5.0,3+,11.0,East,New Property,5800.0,,,1.0,1.0,0.0,1.0,0.0,0.0,151.0,1450.0
1832,house,ansal sushant lok 2,sector 56,3.4,22222.0,1530.0,Plot area 170(142.14 sq.m.),6.0,6.0,3+,2.0,West,Moderately Old,,1530.0,,0.0,0.0,0.0,0.0,0.0,1.0,29.0,255.0
1833,flat,godrej oasis,sector 88a,1.38,6680.0,2066.0,Carpet area: 2066 (191.94 sq.m.),3.0,3.0,3+,7.0,North,Relatively New,,,2066.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,688.6666666666666
1834,flat,smart world gems,sector 89,0.9,8160.0,1103.0,Super Built up area 1103(102.47 sq.m.),2.0,2.0,2,2.0,East,New Property,1103.0,,,1.0,0.0,0.0,0.0,1.0,0.0,44.0,551.5
1835,house,ansal sushant lok plots,sector 43,7.0,25926.0,2700.0,Plot area 300(250.84 sq.m.),5.0,5.0,3+,3.0,North-East,Relatively New,,2700.0,,1.0,1.0,0.0,1.0,0.0,1.0,41.0,540.0
1836,flat,tulip ivory,sector 70,2.35,9792.0,2400.0,Carpet area: 2400 (222.97 sq.m.),4.0,4.0,3+,10.0,East,Moderately Old,,,2400.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,600.0
1837,flat,sobha city,sector 108,2.6,15196.0,1711.0,Super Built up area 1711(158.96 sq.m.),3.0,3.0,2,11.0,South,New Property,1711.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,570.3333333333334
1838,house,ansals palam vihar,sector 2,9.0,19231.0,4680.0,Plot area 520(434.79 sq.m.),5.0,5.0,2,2.0,North,Old Property,,4680.0,,1.0,1.0,1.0,1.0,0.0,2.0,110.0,936.0
1839,flat,tarc maceo,sector 91,1.75,11118.0,1574.0,Super Built up area 2724(253.07 sq.m.)Carpet area: 1573.59 sq.ft. (146.19 sq.m.),4.0,3.0,3+,8.0,South,Relatively New,2724.0,,1573.59,1.0,1.0,1.0,1.0,0.0,0.0,128.0,393.5
1840,flat,whiteland blissville,sector 76,1.92,11497.0,1670.0,Built Up area: 1672 (155.33 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),3.0,3.0,2,2.0,,Undefined,,1672.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,556.6666666666666
1841,house,independent,sector 4,0.8,11852.0,675.0,Plot area 75(62.71 sq.m.),2.0,3.0,1,2.0,,Moderately Old,,675.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.5
1842,flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,915.0,Built Up area: 915 (85.01 sq.m.)Carpet area: 858 sq.ft. (79.71 sq.m.),2.0,2.0,2,14.0,North-West,Undefined,,915.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.5
1843,flat,the serenas,sector 36,0.42,7910.0,531.0,Carpet area: 531 (49.33 sq.m.),2.0,2.0,1,3.0,,Undefined,,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.5
1844,flat,hero homes,sector 104,1.2,17544.0,684.0,Super Built up area 1099(102.1 sq.m.)Carpet area: 683.83 sq.ft. (63.53 sq.m.),2.0,2.0,2,22.0,,Under Construction,1099.0,,683.83,0.0,0.0,0.0,0.0,0.0,0.0,30.0,342.0
